"","stfid","sumlevel","st_fips","cnty_fips","cnty_sub_fips","tract_fips","block_group","cong_dist","sch_dist_sec","sch_dist_ele","drive0913","drive0913_moe"
"1883","5513515725","060","55","135","15725",NA,NA,NA,NA,NA,0.910010649627263,0.0832476310842396
"1884","5513519025","060","55","135","19025",NA,NA,NA,NA,NA,0.92109375,0.0945015724744479
"1885","5513521200","060","55","135","21200",NA,NA,NA,NA,NA,0.746223564954683,0.0789557308825702
"1886","5513523850","060","55","135","23850",NA,NA,NA,NA,NA,0.883495145631068,0.119396618721157
"1887","5513525400","060","55","135","25400",NA,NA,NA,NA,NA,0.925790754257908,0.0314224283617334
"1888","5513527800","060","55","135","27800",NA,NA,NA,NA,NA,0.882882882882883,0.0384607138988707
"1889","5513527850","060","55","135","27850",NA,NA,NA,NA,NA,0.941896024464832,0.0573816112265483
"1890","5513532925","060","55","135","32925",NA,NA,NA,NA,NA,0.933673469387755,0.0789272291728218
"1891","5513533850","060","55","135","33850",NA,NA,NA,NA,NA,0.948805460750853,0.0456527304115353
"1892","5513537025","060","55","135","37025",NA,NA,NA,NA,NA,0.928838951310861,0.0449351507646849
"1893","5513537050","060","55","135","37050",NA,NA,NA,NA,NA,0.929503916449086,0.198955278010299
"1894","5513542650","060","55","135","42650",NA,NA,NA,NA,NA,0.914074074074074,0.0470370282009208
"1895","5513543075","060","55","135","43075",NA,NA,NA,NA,NA,0.929695697796432,0.0119280072216732
"1896","5513544575","060","55","135","44575",NA,NA,NA,NA,NA,0.942822384428224,0.0455123881941139
"1897","5513545300","060","55","135","45300",NA,NA,NA,NA,NA,0.885750962772786,0.0439224211259251
"1898","5513548350","060","55","135","48350",NA,NA,NA,NA,NA,0.93603744149766,0.0512047286133417
"1899","5513549400","060","55","135","49400",NA,NA,NA,NA,NA,0.916512059369202,0.1793974653739
"1900","5513549975","060","55","135","49975",NA,NA,NA,NA,NA,0.889795918367347,0.0303798995055469
"1901","5513555025","060","55","135","55025",NA,NA,NA,NA,NA,0.953060011883541,0.036269409834774
"1902","5513556925","060","55","135","56925",NA,NA,NA,NA,NA,0.943275062433107,0.0594833394292718
"1903","5513559475","060","55","135","59475",NA,NA,NA,NA,NA,0.913978494623656,0.141502671898254
"1904","5513569900","060","55","135","69900",NA,NA,NA,NA,NA,0.926934097421203,0.176167964530925
"1905","5513570900","060","55","135","70900",NA,NA,NA,NA,NA,0.921182266009852,0.0334797075244404
"1906","5513571975","060","55","135","71975",NA,NA,NA,NA,NA,0.966850828729282,0.0829316845075123
"1907","5513572000","060","55","135","72000",NA,NA,NA,NA,NA,0.957486136783734,0.0411836425671004
"1908","5513581700","060","55","135","81700",NA,NA,NA,NA,NA,0.827814569536424,0.0608387438399735
"1909","5513584375","060","55","135","84375",NA,NA,NA,NA,NA,0.920694864048338,0.0697231979457235
"1910","5513584400","060","55","135","84400",NA,NA,NA,NA,NA,0.901996370235935,0.203343732743838
"1911","5513586400","060","55","135","86400",NA,NA,NA,NA,NA,0.873684210526316,0.0616382456983537
"1912","5513586425","060","55","135","86425",NA,NA,NA,NA,NA,0.67175572519084,0.216934579873638
"1913","5513589375","060","55","135","89375",NA,NA,NA,NA,NA,0.824817518248175,0.0024058440843671
"1914","5513703925","060","55","137","03925",NA,NA,NA,NA,NA,0.950396825396825,0.081120438204657
"1915","5513706925","060","55","137","06925",NA,NA,NA,NA,NA,1,0.5
"1916","5513708300","060","55","137","08300",NA,NA,NA,NA,NA,0.911111111111111,0.0487672079120897
"1917","5513716375","060","55","137","16375",NA,NA,NA,NA,NA,0.825396825396825,0.087384673550857
"1918","5513716400","060","55","137","16400",NA,NA,NA,NA,NA,0.905594405594406,0.241319926852351
"1919","5513718475","060","55","137","18475",NA,NA,NA,NA,NA,0.892141756548536,0.0502227427211955
"1920","5513719300","060","55","137","19300",NA,NA,NA,NA,NA,0.862068965517241,0.0898995901919647
"1921","5513732450","060","55","137","32450",NA,NA,NA,NA,NA,0.88125,0.308440332216132
"1922","5513732475","060","55","137","32475",NA,NA,NA,NA,NA,0.845814977973568,0.0602911312372817
"1923","5513743500","060","55","137","43500",NA,NA,NA,NA,NA,0.974320241691843,0.0307773798977719
"1924","5513745425","060","55","137","45425",NA,NA,NA,NA,NA,0.920398009950249,0.360923525102743
"1925","5513749425","060","55","137","49425",NA,NA,NA,NA,NA,0.929542645241038,0.0686748562740513
"1926","5513754825","060","55","137","54825",NA,NA,NA,NA,NA,0.91421568627451,0.0623273998323232
"1927","5513759225","060","55","137","59225",NA,NA,NA,NA,NA,0.947712418300654,0.323707044874144
"1928","5513763150","060","55","137","63150",NA,NA,NA,NA,NA,0.911051212938005,0.262137588953713
"1929","5513763175","060","55","137","63175",NA,NA,NA,NA,NA,0.871794871794872,0.0351941287990029
"1930","5513764975","060","55","137","64975",NA,NA,NA,NA,NA,0.92741935483871,0.0599513830556696
"1931","5513766625","060","55","137","66625",NA,NA,NA,NA,NA,0.918669131238447,0.0774750162917909
"1932","5513767550","060","55","137","67550",NA,NA,NA,NA,NA,0.754578754578755,0.121330316554642
"1933","5513769425","060","55","137","69425",NA,NA,NA,NA,NA,0.948424068767908,0.0662237864906415
"1934","5513771825","060","55","137","71825",NA,NA,NA,NA,NA,0.941309255079007,0.0399296566080764
"1935","5513776400","060","55","137","76400",NA,NA,NA,NA,NA,0.920967741935484,0.0450421422752121
"1936","5513783425","060","55","137","83425",NA,NA,NA,NA,NA,0.899390243902439,0.287653335550131
"1937","5513784625","060","55","137","84625",NA,NA,NA,NA,NA,0.909454061251665,0.0690952523643512
"1938","5513784650","060","55","137","84650",NA,NA,NA,NA,NA,0.904173106646059,0.186341001906066
"1939","5513787075","060","55","137","87075",NA,NA,NA,NA,NA,0.799270072992701,0.255361620156112
"1940","5513901025","060","55","139","01025",NA,NA,NA,NA,NA,0.937536316095293,0.051790536793984
"1941","5513902375","060","55","139","02375",NA,NA,NA,NA,NA,0.97316384180791,0.490263408630135
"1942","5513908000","060","55","139","08000",NA,NA,NA,NA,NA,0.90818858560794,0.0755670664579275
"1943","5513915150","060","55","139","15150",NA,NA,NA,NA,NA,0.902119071644803,0.0488679123018844
"1944","5513950825","060","55","139","50825",NA,NA,NA,NA,NA,0.897537619699042,0.0305605537582236
"1945","5513950850","060","55","139","50850",NA,NA,NA,NA,NA,0.941549800388986,0.032962709219858
"1946","5513955750","060","55","139","55750",NA,NA,NA,NA,NA,0.934100833664152,0.0202353124773305
"1947","5513955775","060","55","139","55775",NA,NA,NA,NA,NA,0.92522861753631,0.0686755098936773
"1948","5513955850","060","55","139","55850",NA,NA,NA,NA,NA,0.889558232931727,0.0343000649074669
"1949","5513956100","060","55","139","56100",NA,NA,NA,NA,NA,0.955263157894737,0.0424538868624063
"1950","5513959875","060","55","139","59875",NA,NA,NA,NA,NA,0.930604982206406,0.0893092691902888
"1951","5513959900","060","55","139","59900",NA,NA,NA,NA,NA,0.906224737267583,0.174122271898126
"1952","5513960500","060","55","139","60500",NA,NA,NA,NA,NA,0.901852145005541,0.0154732482252905
"1953","5513960525","060","55","139","60525",NA,NA,NA,NA,NA,0.939736346516008,0.0345236787579021
"1954","5513964875","060","55","139","64875",NA,NA,NA,NA,NA,0.932885906040268,0.205101646641153
"1955","5513970125","060","55","139","70125",NA,NA,NA,NA,NA,0.929526123936817,0.198034039680841
"1956","5513982175","060","55","139","82175",NA,NA,NA,NA,NA,0.894805194805195,0.0435137112968831
"1957","5513982875","060","55","139","82875",NA,NA,NA,NA,NA,0.928716904276986,0.194919332803798
"1958","5513987650","060","55","139","87650",NA,NA,NA,NA,NA,0.947084233261339,0.0437272313240476
"1959","5513987900","060","55","139","87900",NA,NA,NA,NA,NA,0.917917034421889,0.0541264909557574
"1960","5513987925","060","55","139","87925",NA,NA,NA,NA,NA,0.951569506726457,0.132172101345487
"1961","5513988475","060","55","139","88475",NA,NA,NA,NA,NA,0.901209677419355,0.0889966084664835
"1962","5514103025","060","55","141","03025",NA,NA,NA,NA,NA,0.923076923076923,0.0320279196269051
"1963","5514103050","060","55","141","03050",NA,NA,NA,NA,NA,0.911196911196911,0.036936097168488
"1964","5514103775","060","55","141","03775",NA,NA,NA,NA,NA,0.910662824207493,0.070016197690852
"1965","5514103800","060","55","141","03800",NA,NA,NA,NA,NA,0.7625,0.0761097005869653
"1966","5514107650","060","55","141","07650",NA,NA,NA,NA,NA,0.87719298245614,0.0245435305294619
"1967","5514112275","060","55","141","12275",NA,NA,NA,NA,NA,0.959247648902821,0.313789416523308
"1968","5514112775","060","55","141","12775",NA,NA,NA,NA,NA,0.880478087649402,0.067009991269272
"1969","5514117525","060","55","141","17525",NA,NA,NA,NA,NA,0.74025974025974,0.393312719583474
"1970","5514120075","060","55","141","20075",NA,NA,NA,NA,NA,0.941176470588235,0.0898908394803018
"1971","5514130125","060","55","141","30125",NA,NA,NA,NA,NA,0.962648119526017,0.0644039131463157
"1972","5514132575","060","55","141","32575",NA,NA,NA,NA,NA,0.889937106918239,0.0552482773017721
"1973","5514134250","060","55","141","34250",NA,NA,NA,NA,NA,0.953020134228188,0.0269764257437299
"1974","5514134675","060","55","141","34675",NA,NA,NA,NA,NA,0.854545454545454,0.0874784702307388
"1975","5514144550","060","55","141","44550",NA,NA,NA,NA,NA,0.851157662624035,0.0439172555208373
"1976","5514149675","060","55","141","49675",NA,NA,NA,NA,NA,0.894113741978314,0.0328814479696765
"1977","5514149700","060","55","141","49700",NA,NA,NA,NA,NA,0.944827586206897,0.204640658845742
"1978","5514151875","060","55","141","51875",NA,NA,NA,NA,NA,0.8046875,0.130634570250301
"1979","5514151900","060","55","141","51900",NA,NA,NA,NA,NA,0.866666666666667,0.0740605071950251
"1980","5514155875","060","55","141","55875",NA,NA,NA,NA,NA,0.920679886685552,0.0556845006069609
"1981","5514163100","060","55","141","63100",NA,NA,NA,NA,NA,0.925824175824176,0.0617441633102367
"1982","5514164175","060","55","141","64175",NA,NA,NA,NA,NA,0.918653576437588,0.0485132022892486
"1983","5514164200","060","55","141","64200",NA,NA,NA,NA,NA,0.922953451043339,0.0643734302675358
"1984","5514167000","060","55","141","67000",NA,NA,NA,NA,NA,0.815384615384615,0.260113497432399
"1985","5514167500","060","55","141","67500",NA,NA,NA,NA,NA,0.934052757793765,0.0578937744184402
"1986","5514168625","060","55","141","68625",NA,NA,NA,NA,NA,0.930783242258652,0.0619727562308459
"1987","5514170000","060","55","141","70000",NA,NA,NA,NA,NA,0.871323529411765,0.236178281475286
"1988","5514170025","060","55","141","70025",NA,NA,NA,NA,NA,0.905245346869712,0.0801160252973073
"1989","5514171600","060","55","141","71600",NA,NA,NA,NA,NA,0.935737976782753,0.0767190653248225
"1990","5514172575","060","55","141","72575",NA,NA,NA,NA,NA,0.880794701986755,0.0349329988262349
"1991","5514173475","060","55","141","73475",NA,NA,NA,NA,NA,0.859154929577465,0.0709312607118867
"1992","5514173900","060","55","141","73900",NA,NA,NA,NA,NA,0.937728937728938,0.19296718931377
"1993","5514182650","060","55","141","82650",NA,NA,NA,NA,NA,0.920886075949367,0.0456068717275802
"1994","5514188200","060","55","141","88200",NA,NA,NA,NA,NA,0.923816952678107,0.0445263370165671
"1995","5514188575","060","55","141","88575",NA,NA,NA,NA,NA,0.868181818181818,0.043462603855318
"1996","55001950100","140","55","1",NA,"950100",NA,NA,NA,NA,0.942241379310345,0.0505056068988067
"1997","55001950201","140","55","1",NA,"950201",NA,NA,NA,NA,0.957486136783734,0.0692728718810121
"1998","55001950202","140","55","1",NA,"950202",NA,NA,NA,NA,0.897302904564315,0.0562128739427358
"1999","55001950400","140","55","1",NA,"950400",NA,NA,NA,NA,0.889618138424821,0.0398208605984861
"2000","55001950501","140","55","1",NA,"950501",NA,NA,NA,NA,0.991197183098592,0.262693234991786
"2001","55001950502","140","55","1",NA,"950502",NA,NA,NA,NA,0.949779735682819,0.0206549349275372
"2002","55001950700","140","55","1",NA,"950700",NA,NA,NA,NA,0.905889884763124,0.0362865451634681
"2003","55003940000","140","55","3",NA,"940000",NA,NA,NA,NA,0.831099195710456,0.0476144280354867
"2004","55003950300","140","55","3",NA,"950300",NA,NA,NA,NA,0.814055636896047,0.0699320355330346
"2005","55003950400","140","55","3",NA,"950400",NA,NA,NA,NA,0.813725490196078,0.161382410895351
"2006","55003950500","140","55","3",NA,"950500",NA,NA,NA,NA,0.868868868868869,0.0581958452867535
"2007","55003950600","140","55","3",NA,"950600",NA,NA,NA,NA,0.903339191564148,0.044468635194246
"2008","55003950700","140","55","3",NA,"950700",NA,NA,NA,NA,0.896303901437372,0.0424750244235043
"2009","55003950800","140","55","3",NA,"950800",NA,NA,NA,NA,0.856608478802993,0.065785306663004
"2010","55003990000","140","55","3",NA,"990000",NA,NA,NA,NA,NA,NA
"2011","55005000100","140","55","5",NA,"000100",NA,NA,NA,NA,0.890049751243781,0.0337134947702743
"2012","55005000200","140","55","5",NA,"000200",NA,NA,NA,NA,0.877234803337306,0.0331903357605601
"2013","55005000300","140","55","5",NA,"000300",NA,NA,NA,NA,0.857217030114226,0.0243109760761812
"2014","55005000400","140","55","5",NA,"000400",NA,NA,NA,NA,0.761961722488038,0.0848717724572505
"2015","55005000500","140","55","5",NA,"000500",NA,NA,NA,NA,0.938144329896907,0.0351656000810945
"2016","55005000600","140","55","5",NA,"000600",NA,NA,NA,NA,0.934161023325809,0.0285596654044747
"2017","55005000800","140","55","5",NA,"000800",NA,NA,NA,NA,0.924829931972789,0.0157006063822263
"2018","55005000900","140","55","5",NA,"000900",NA,NA,NA,NA,0.865992414664981,0.016386337154172
"2019","55005001001","140","55","5",NA,"001001",NA,NA,NA,NA,0.835540838852097,0.03603796486992
"2020","55005001002","140","55","5",NA,"001002",NA,NA,NA,NA,0.903406640793445,0.0240366602398258
"2021","55007960100","140","55","7",NA,"960100",NA,NA,NA,NA,0.798045602605863,0.0472240436007688
"2022","55007960200","140","55","7",NA,"960200",NA,NA,NA,NA,0.839662447257384,0.0345007898834095
"2023","55007960300","140","55","7",NA,"960300",NA,NA,NA,NA,0.839739798935541,0.0171629309456503
"2024","55007960400","140","55","7",NA,"960400",NA,NA,NA,NA,0.887284583139264,0.025761502475002
"2025","55007960600","140","55","7",NA,"960600",NA,NA,NA,NA,0.865853658536585,0.0528024562192493
"2026","55007990000","140","55","7",NA,"990000",NA,NA,NA,NA,NA,NA
"2027","55009000100","140","55","9",NA,"000100",NA,NA,NA,NA,0.894175553732568,0.0360143018359731
"2028","55009000200","140","55","9",NA,"000200",NA,NA,NA,NA,0.916260954235638,0.156258819991873
"2029","55009000302","140","55","9",NA,"000302",NA,NA,NA,NA,0.858872845831393,0.0623551993841452
"2030","55009000303","140","55","9",NA,"000303",NA,NA,NA,NA,0.751672240802676,0.0738292287052644
"2031","55009000401","140","55","9",NA,"000401",NA,NA,NA,NA,0.880860215053763,0.0952792517553882
"2032","55009000402","140","55","9",NA,"000402",NA,NA,NA,NA,0.951219512195122,0.0707686757138658
"2033","55009000500","140","55","9",NA,"000500",NA,NA,NA,NA,0.874913134120917,0.07866553925483
"2034","55009000600","140","55","9",NA,"000600",NA,NA,NA,NA,0.956289460903351,0.0509655210890604
"2035","55009000700","140","55","9",NA,"000700",NA,NA,NA,NA,0.969356089992242,0.0719213352515801
"2036","55009000800","140","55","9",NA,"000800",NA,NA,NA,NA,0.825396825396825,0.122864094623189
"2037","55009000900","140","55","9",NA,"000900",NA,NA,NA,NA,0.755793226381462,0.0867793980240794
"2038","55009001000","140","55","9",NA,"001000",NA,NA,NA,NA,0.709615384615385,0.111404412055602
"2039","55009001100","140","55","9",NA,"001100",NA,NA,NA,NA,0.844290657439446,0.0867240911779636
"2040","55009001200","140","55","9",NA,"001200",NA,NA,NA,NA,0.854088050314465,0.0603352776354504
"2041","55009001300","140","55","9",NA,"001300",NA,NA,NA,NA,0.888888888888889,0.0777597550955543
"2042","55009001400","140","55","9",NA,"001400",NA,NA,NA,NA,0.917008196721312,0.0907748226384605
"2043","55009001600","140","55","9",NA,"001600",NA,NA,NA,NA,0.914232730644414,0.0623295517334104
"2044","55009001701","140","55","9",NA,"001701",NA,NA,NA,NA,0.822132097334878,0.062781729720409
"2045","55009001702","140","55","9",NA,"001702",NA,NA,NA,NA,0.836341008089608,0.0772838531265841
"2046","55009001801","140","55","9",NA,"001801",NA,NA,NA,NA,0.932401982875169,0.0536579374060747
"2047","55009001802","140","55","9",NA,"001802",NA,NA,NA,NA,0.800508720930233,0.0546337806124725
"2048","55009002001","140","55","9",NA,"002001",NA,NA,NA,NA,0.967520464747821,0.0486274767146099
"2049","55009002002","140","55","9",NA,"002002",NA,NA,NA,NA,0.888414634146341,0.0353548362922882
"2050","55009002003","140","55","9",NA,"002003",NA,NA,NA,NA,0.889817232375979,0.0522250524153809
"2051","55009010100","140","55","9",NA,"010100",NA,NA,NA,NA,0.929541047188106,0.0548264657320407
"2052","55009010201","140","55","9",NA,"010201",NA,NA,NA,NA,0.702631578947368,0.035644081322129
"2053","55009010202","140","55","9",NA,"010202",NA,NA,NA,NA,0.975077881619938,0.0407295307145039
"2054","55009010300","140","55","9",NA,"010300",NA,NA,NA,NA,0.907717659983521,0.0340318487364707
"2055","55009020100","140","55","9",NA,"020100",NA,NA,NA,NA,0.909784871616933,0.0377399859198341
"2056","55009020203","140","55","9",NA,"020203",NA,NA,NA,NA,0.967231963207818,0.0237549486403581
"2057","55009020204","140","55","9",NA,"020204",NA,NA,NA,NA,0.946119959335818,0.0477800557128458
"2058","55009020502","140","55","9",NA,"020502",NA,NA,NA,NA,0.96650539635281,0.0448083891929086
"2059","55009020503","140","55","9",NA,"020503",NA,NA,NA,NA,0.962610145272684,0.0619402003200722
"2060","55009020504","140","55","9",NA,"020504",NA,NA,NA,NA,0.903476482617587,0.0716416713214282
"2061","55009020600","140","55","9",NA,"020600",NA,NA,NA,NA,0.893214285714286,0.0423279639946489
"2062","55009020702","140","55","9",NA,"020702",NA,NA,NA,NA,0.899580238940911,0.0584012129051106
"2063","55009020703","140","55","9",NA,"020703",NA,NA,NA,NA,0.941362082566395,0.0440231344280113
"2064","55009020704","140","55","9",NA,"020704",NA,NA,NA,NA,0.937111429937829,0.0613403192822075
"2065","55009020800","140","55","9",NA,"020800",NA,NA,NA,NA,0.878870673952641,0.0873496618258668
"2066","55009020900","140","55","9",NA,"020900",NA,NA,NA,NA,0.904166666666667,0.0503638147945882
"2067","55009021000","140","55","9",NA,"021000",NA,NA,NA,NA,0.911993769470405,0.0485488050631145
"2068","55009021100","140","55","9",NA,"021100",NA,NA,NA,NA,NA,NA
"2069","55009021200","140","55","9",NA,"021200",NA,NA,NA,NA,0.923132969034608,0.0438480701946663
"2070","55009021301","140","55","9",NA,"021301",NA,NA,NA,NA,0.955085865257596,0.0280536091756207
"2071","55009021302","140","55","9",NA,"021302",NA,NA,NA,NA,0.929103366100685,0.0637078194883767
"2072","55009021303","140","55","9",NA,"021303",NA,NA,NA,NA,0.909845132743363,0.0688438860100503
"2073","55009021304","140","55","9",NA,"021304",NA,NA,NA,NA,0.903549382716049,0.0683579741347701
"2074","55009021400","140","55","9",NA,"021400",NA,NA,NA,NA,0.910583480676939,0.079002565517705
"2075","55009021500","140","55","9",NA,"021500",NA,NA,NA,NA,0.869100062932662,0.0334321615538998
"2076","55009021600","140","55","9",NA,"021600",NA,NA,NA,NA,0.946572580645161,0.0466808426171156
"2077","55009940001","140","55","9",NA,"940001",NA,NA,NA,NA,0.90678812078862,0.0210954901029907
"2078","55009940002","140","55","9",NA,"940002",NA,NA,NA,NA,0.924593967517401,0.0263749409668413
"2079","55009940003","140","55","9",NA,"940003",NA,NA,NA,NA,0.904102290889718,0.0618952485630237
"2080","55009940004","140","55","9",NA,"940004",NA,NA,NA,NA,0.891089108910891,0.0554410032700756
"2081","55011960100","140","55","11",NA,"960100",NA,NA,NA,NA,0.817348377997179,0.0377030099695775
"2082","55011960200","140","55","11",NA,"960200",NA,NA,NA,NA,0.874162323157111,0.0849840326226543
"2083","55011960300","140","55","11",NA,"960300",NA,NA,NA,NA,0.87090367428004,0.0458454348525777
"2084","55011960400","140","55","11",NA,"960400",NA,NA,NA,NA,0.878048780487805,0.0292249410865244
"2085","55011960500","140","55","11",NA,"960500",NA,NA,NA,NA,0.840250142126208,0.0287883227124293
"2086","55013970400","140","55","13",NA,"970400",NA,NA,NA,NA,0.892634207240949,0.0478907451431252
"2087","55013970600","140","55","13",NA,"970600",NA,NA,NA,NA,0.881051175656985,0.0661921881323387
"2088","55013970700","140","55","13",NA,"970700",NA,NA,NA,NA,0.920879120879121,0.0541603211172691
"2089","55013970800","140","55","13",NA,"970800",NA,NA,NA,NA,0.889273356401384,0.0657925103012596
"2090","55013970900","140","55","13",NA,"970900",NA,NA,NA,NA,0.922954725972994,0.034712780778614
"2091","55013971000","140","55","13",NA,"971000",NA,NA,NA,NA,0.871794871794872,0.0468219533535118
"2092","55015020100","140","55","15",NA,"020100",NA,NA,NA,NA,0.919899874843554,0.0572966975246989
"2093","55015020200","140","55","15",NA,"020200",NA,NA,NA,NA,0.905566600397614,0.035410243552123
"2094","55015020303","140","55","15",NA,"020303",NA,NA,NA,NA,0.944033790918691,0.0951971670772219
"2095","55015020304","140","55","15",NA,"020304",NA,NA,NA,NA,0.972848596410492,0.0393862443780453
"2096","55015020306","140","55","15",NA,"020306",NA,NA,NA,NA,0.945028537098228,0.0523699361703918
"2097","55015020308","140","55","15",NA,"020308",NA,NA,NA,NA,0.901564537157758,0.183714370750329
"2098","55015020400","140","55","15",NA,"020400",NA,NA,NA,NA,0.919749573136027,0.0297148820814651
"2099","55015020500","140","55","15",NA,"020500",NA,NA,NA,NA,0.904094430099594,0.0506519014561864
"2100","55015020600","140","55","15",NA,"020600",NA,NA,NA,NA,0.930778739184178,0.0551928758483591
"2101","55015020700","140","55","15",NA,"020700",NA,NA,NA,NA,0.955868544600939,0.0556732555636293
"2102","55015020800","140","55","15",NA,"020800",NA,NA,NA,NA,0.955928979074191,0.0866224036122809
"2103","55017010100","140","55","17",NA,"010100",NA,NA,NA,NA,0.86993006993007,0.0579632199230059
"2104","55017010200","140","55","17",NA,"010200",NA,NA,NA,NA,0.962507322788518,0.0456046409459809
"2105","55017010300","140","55","17",NA,"010300",NA,NA,NA,NA,0.816852635629088,0.0541977329333532
"2106","55017010400","140","55","17",NA,"010400",NA,NA,NA,NA,0.861791730474732,0.0360339278111147
"2107","55017010500","140","55","17",NA,"010500",NA,NA,NA,NA,0.886058981233244,0.0671068301612073
"2108","55017010700","140","55","17",NA,"010700",NA,NA,NA,NA,0.928336287667764,0.0522496966102913
"2109","55017010800","140","55","17",NA,"010800",NA,NA,NA,NA,0.889746416758545,0.0311894317736688
"2110","55017010900","140","55","17",NA,"010900",NA,NA,NA,NA,0.870378425402349,0.0268034397428223
"2111","55017011000","140","55","17",NA,"011000",NA,NA,NA,NA,0.885798816568047,0.036693475892522
"2112","55017011100","140","55","17",NA,"011100",NA,NA,NA,NA,0.867501304121022,0.020658992538463
"2113","55017011200","140","55","17",NA,"011200",NA,NA,NA,NA,0.879678317352304,0.0422118569996464
"2114","55019950100","140","55","19",NA,"950100",NA,NA,NA,NA,0.882941688424717,0.0387893537010957
"2115","55019950200","140","55","19",NA,"950200",NA,NA,NA,NA,0.818425281199786,0.036090662595931
"2116","55019950300","140","55","19",NA,"950300",NA,NA,NA,NA,0.811865312667023,0.0445895380325523
"2117","55019950400","140","55","19",NA,"950400",NA,NA,NA,NA,0.78458942632171,0.0544903053409447
"2118","55019950500","140","55","19",NA,"950500",NA,NA,NA,NA,0.76,0.0277166790091139
"2119","55019950600","140","55","19",NA,"950600",NA,NA,NA,NA,0.78776814240073,0.0358604430118517
"2120","55019950700","140","55","19",NA,"950700",NA,NA,NA,NA,0.878680800942285,0.0456465268549941
"2121","55019950800","140","55","19",NA,"950800",NA,NA,NA,NA,0.878571428571429,0.044177158984111
"2122","55021970100","140","55","21",NA,"970100",NA,NA,NA,NA,0.853481624758221,0.0181470006819406
"2123","55021970200","140","55","21",NA,"970200",NA,NA,NA,NA,0.922004646531696,0.0228134585148109
"2124","55021970300","140","55","21",NA,"970300",NA,NA,NA,NA,0.88412852969815,0.0298940637091089
"2125","55021970400","140","55","21",NA,"970400",NA,NA,NA,NA,0.934156378600823,0.0771286966878877
"2126","55021970500","140","55","21",NA,"970500",NA,NA,NA,NA,0.916190476190476,0.0526144521130952
"2127","55021970600","140","55","21",NA,"970600",NA,NA,NA,NA,0.935791217895609,0.0984503554163127
"2128","55021970700","140","55","21",NA,"970700",NA,NA,NA,NA,0.944543828264758,0.0398160496943851
"2129","55021970800","140","55","21",NA,"970800",NA,NA,NA,NA,0.916612164813604,0.0342846453100499
"2130","55021970900","140","55","21",NA,"970900",NA,NA,NA,NA,0.922330097087379,0.0242247339672735
"2131","55021971000","140","55","21",NA,"971000",NA,NA,NA,NA,0.91615925058548,0.0249661939521047
"2132","55021971100","140","55","21",NA,"971100",NA,NA,NA,NA,0.937110481586402,0.0281181825890522
"2133","55021971200","140","55","21",NA,"971200",NA,NA,NA,NA,0.966573816155989,0.0628118467087577
"2134","55023960100","140","55","23",NA,"960100",NA,NA,NA,NA,0.850171232876712,0.0395529977738417
"2135","55023960200","140","55","23",NA,"960200",NA,NA,NA,NA,0.875224416517056,0.0188395900911917
"2136","55023960300","140","55","23",NA,"960300",NA,NA,NA,NA,0.86256323777403,0.0387318630873389
"2137","55023960400","140","55","23",NA,"960400",NA,NA,NA,NA,0.912868632707775,0.0302108017783412
"2138","55023960500","140","55","23",NA,"960500",NA,NA,NA,NA,0.837423312883436,0.074369854191583
"2139","55023960600","140","55","23",NA,"960600",NA,NA,NA,NA,0.91580310880829,0.0212600430789039
"2140","55025000100","140","55","25",NA,"000100",NA,NA,NA,NA,0.763740185581727,0.0933332409026628
"2141","55025000201","140","55","25",NA,"000201",NA,NA,NA,NA,0.738848337388483,0.0755191385009598
"2142","55025000202","140","55","25",NA,"000202",NA,NA,NA,NA,0.821813570069753,0.0798645607374605
"2143","55025000204","140","55","25",NA,"000204",NA,NA,NA,NA,0.882470119521912,0.0630946276182284
"2144","55025000205","140","55","25",NA,"000205",NA,NA,NA,NA,0.902405498281787,0.0571875875517751
"2145","55025000300","140","55","25",NA,"000300",NA,NA,NA,NA,0.543946932006633,0.0724853522154421
"2146","55025000401","140","55","25",NA,"000401",NA,NA,NA,NA,0.754202898550725,0.0716174286366841
"2147","55025000402","140","55","25",NA,"000402",NA,NA,NA,NA,0.721758908263836,0.0875007481628286
"2148","55025000405","140","55","25",NA,"000405",NA,NA,NA,NA,0.893382352941177,0.0749449719611314
"2149","55025000406","140","55","25",NA,"000406",NA,NA,NA,NA,0.921388463501787,0.134045375112922
"2150","55025000407","140","55","25",NA,"000407",NA,NA,NA,NA,0.835223245924876,0.0705810490284845
"2151","55025000408","140","55","25",NA,"000408",NA,NA,NA,NA,0.61890243902439,0.125911229621753
"2152","55025000501","140","55","25",NA,"000501",NA,NA,NA,NA,0.866899302093719,0.071274314117752
"2153","55025000503","140","55","25",NA,"000503",NA,NA,NA,NA,0.909112652475484,0.0508259135081481
"2154","55025000504","140","55","25",NA,"000504",NA,NA,NA,NA,0.881725642268541,0.0577593653652068
"2155","55025000600","140","55","25",NA,"000600",NA,NA,NA,NA,0.86404833836858,0.065352503160227
"2156","55025000700","140","55","25",NA,"000700",NA,NA,NA,NA,0.769533445756043,0.0790633373766823
"2157","55025000800","140","55","25",NA,"000800",NA,NA,NA,NA,0.642159143787808,0.0735910269390898
"2158","55025000901","140","55","25",NA,"000901",NA,NA,NA,NA,0.447659574468085,0.125542848423966
"2159","55025000902","140","55","25",NA,"000902",NA,NA,NA,NA,0.452186588921283,0.0901697534132096
